StopArea:OCE87681627,gare de Le Plessis-Chenet,48.57324597,2.47962426
StopArea:OCE87990630,Le Coudray-Montceaux-J.,48.56636156,2.49274348
StopArea:OCE87681635,gare de Coudray-Montceaux,48.56636156,2.49274348
StopArea:OCE87681403,gare de Moulin-Galant,48.58615298,2.4734403
StopArea:OCE87681411,gare de Mennecy,48.57106327,2.43325189
StopArea:OCE87681437,gare de Ballancourt,48.53243334,2.37128293
StopArea:OCE87681452,gare de La Ferté-Alais,48.48514198,2.35200853
StopArea:OCE87734004,gare de Clermont-Ferrand,45.77856939,3.10051901
StopArea:OCE87734053,gare de Riom-Châtel-Guyon,45.88984232,3.1208132
StopArea:OCE87732008,gare de Vichy,46.12697018,3.43048945
StopArea:OCE87721472,gare de Tarare,45.88978808,4.43907466
StopArea:OCE87751081,gare de Marseille-Blancarde,43.29620269,5.40655157
StopArea:OCE87761783,gare de Crest,44.73018716,5.01610992
StopArea:OCE87761841,gare de Die,44.75821265,5.36325692
StopArea:OCE87761874,gare de Luc-en-Diois,44.61368698,5.45461665
StopArea:OCE87763300,gare de Veynes-Dévoluy,44.53199745,5.81582908
StopArea:OCE87763003,gare de Gap,44.56369475,6.08568371
StopArea:OCE87763425,gare de Chorges,44.54570494,6.27205927
StopArea:OCE87763466,gare de Embrun,44.56695408,6.49673186
StopArea:OCE87763508,gare de Montdauphin-Guillestre,44.67459567,6.61561419
StopArea:OCE87763557,gare de L'Argentière-les-Ecrins,44.79100042,6.55640501
StopArea:OCE87763607,gare de Briançon,44.88980713,6.63294732
StopArea:OCE87686667,gare de Paris-Bercy,48.83921134,2.38279865
StopArea:OCE87684126,gare de Nemours-St-Pierre,48.26790887,2.68565411
StopArea:OCE87684001,gare de Montargis,48.00718027,2.74297582
StopArea:OCE87684274,gare de Nogent-sur-Vernisson,47.85285011,2.73763662
StopArea:OCE87684290,gare de Gien,47.69888288,2.63675237
StopArea:OCE87696088,gare de Briare,47.64649868,2.73368519
StopArea:OCE87696146,gare de Cosne-sur-Loire,47.41402574,2.93208865
StopArea:OCE87696179,gare de Pouilly-sur-Loire,47.28216962,2.96606338
StopArea:OCE87696161,gare de Tracy-Sancerre,47.33691002,2.88050833
StopArea:OCE87696195,gare de La-Charité-sur-Loire,47.18099521,3.02401397
StopArea:OCE87696211,gare de Pougues-les-Eaux,47.07697512,3.09382268
StopArea:OCE87696229,gare de Fourchambault,47.01923359,3.08730066
StopArea:OCE87686006,gare de Paris-Gare-de-Lyon,48.84492163,2.37346237
StopArea:OCE87696260,gare de Saincaize,46.9313729,3.07197126
StopArea:OCE87745497,gare de Annemasse,46.19922998,6.23638776
StopArea:OCE87746511,gare de Reignier,46.12561748,6.2675359
StopArea:OCE87746305,gare de La Roche-sur-Foron,46.06767091,6.30373523
StopArea:OCE87746313,gare de St-Pierre-en-Faucigny,46.05934035,6.37577803
StopArea:OCE87746339,gare de Bonneville,46.0777139,6.41647623
StopArea:OCE87746347,gare de Marignier,46.08879027,6.50781237
StopArea:OCE87746370,gare de Cluses (Hte-Savoie),46.06141903,6.58268089
StopArea:OCE87746412,gare de Magland,46.01692578,6.62153056
StopArea:OCE87746438,gare de Sallanches-Comb.Megève,45.93566889,6.63647092
StopArea:OCE87746479,gare de St-Gervais-L-B-Le-Fayet,45.90647016,6.70071726
StopArea:OCE87651851,Cap-Ferret-Andernos,27.14097341,-3.40456064
StopArea:OCE87313304,gare de Clermont-de-l'Oise,49.38533751,2.41720269
StopArea:OCE87313270,gare de St-Just-SNCF,49.5034958,2.42922091
StopArea:OCE87444208,gare de Mézidon-Canon,49.07086722,-0.07496612
StopArea:OCE87444695,gare de Sées,48.60016092,0.16611181
StopArea:OCE87444711,gare de Alençon,48.43380326,0.09905038
StopArea:OCE87396002,gare de Le Mans,47.99558372,0.19214284
StopArea:OCE87396606,gare de Château-du-Loir,47.68327883,0.41498452
StopArea:OCE87396564,gare de Ecommoy,47.82452812,0.26901262
StopArea:OCE87396093,gare de La Hutte-Coulombiers,48.30334558,0.10545623
StopArea:OCE87381624,gare de Bréval,48.94312632,1.54133018
StopArea:OCE87387092,gare de Bueil,48.92508991,1.44377555
StopArea:OCE87387159,gare de Conches,48.96234048,0.93896455
StopArea:OCE87387183,gare de Beaumont-le-Roger,49.07418071,0.77262494
StopArea:OCE87444315,gare de Serquigny,49.1076727,0.71957679
StopArea:OCE87611301,gare de St-Agne,43.57926187,1.44955521
StopArea:OCE87611400,gare de Portet-St-Simon,43.5307809,1.40589738
StopArea:OCE87611350,gare de Vernet-d'Ariège,43.18948801,1.61169689
